Temperature,Humidity,Pressure,Windspeed,Winddirection,Directinclined,Diffuseinclined,Reflected,Globalinclined,Directhoriz,Diffushoriz,Globalhoriz,TopAtm,ClearSkiGHI,Nebulosity,EPEX
282.924,64.99585,1009.172725,8.977825,227.33245,0,0,0,0,0,0,0,0,0,8,11.6925
283.0155,65.3992,1009.20305,8.85485,228.4788,0,0,0,0,0,0,0,0,0,8,11.345
283.107,65.80255,1009.233375,8.731875,229.62515,0,0,0,0,0,0,0,0,0,8,10.9975
283.1985,66.2059,1009.2637,8.6089,230.7715,0,0,0,0,0,0,0,0,0,8,10.65
283.235875,66.85405,1009.400525,8.4085,231.75285,0,0,0,0,0,0,0,0,0,8,8.4775
283.27325,67.5022,1009.53735,8.2081,232.7342,0,0,0,0,0,0,0,0,0,8,6.305
283.310625,68.15035,1009.674175,8.0077,233.71555,0,0,0,0,0,0,0,0,0,8,4.1325
283.348,68.7985,1009.811,7.8073,234.6969,0,0,0,0,0,0,0,0,0,8,1.96
283.287475,69.54195,1009.982725,7.6043,235.5537,0,0,0,0,0,0,0,0,0,8,2.205
283.22695,70.2854,1010.15445,7.4013,236.4105,0,0,0,0,0,0,0,0,0,8,2.45
283.166425,71.02885,1010.326175,7.1983,237.2673,0,0,0,0,0,0,0,0,0,8,2.695
283.1059,71.7723,1010.4979,6.9953,238.1241,0,0,0,0,0,0,0,0,0,8,2.94
282.980575,72.4381,1010.74605,6.841375,238.5794,0,0,0,0,0,0,0,0,0,8,5.61
282.85525,73.1039,1010.9942,6.68745,239.0347,0,0,0,0,0,0,0,0,0,8,8.28
282.729925,73.7697,1011.24235,6.533525,239.49,0,0,0,0,0,0,0,0,0,8,10.95
282.6046,74.4355,1011.4905,6.3796,239.9453,0,0,0,0,0,0,0,0,0,8,13.62
282.5122,74.6488,1011.7173,6.2833,239.774525,0,0,0,0,0,0,0,0,0,8,16.6425
282.4198,74.8621,1011.9441,6.187,239.60375,0,0,0,0,0,0,0,0,0,8,19.665
282.3274,75.0754,1012.1709,6.0907,239.432975,0,0,0,0,0,0,0,0,0,8,22.6875
282.235,75.2887,1012.3977,5.9944,239.2622,0,0,0,0,0,0,0,0,0,8,25.71
282.288825,74.896875,1012.677175,5.910575,238.761525,0.25,1,0,1.25,0,1.25,1.25,1,0,8,27.8475
282.34265,74.50505,1012.95665,5.82675,238.26085,0.5,2,0,2.5,0,2.5,2.5,2,0,8,29.985
282.396475,74.113225,1013.236125,5.742925,237.760175,0.75,3,0,3.75,0,3.75,3.75,3,0,8,32.1225
282.4503,73.7214,1013.5156,5.6591,237.2595,1,4,0,5,0,5,5,4,0,8,34.26
282.580825,73.122675,1013.713525,5.57875,237.133975,10.25,14,0,24.5,2.75,13.5,16,35.25,0,5.75,36.1
282.71135,72.52395,1013.91145,5.4984,237.00845,19.5,24,0,44,5.5,22,27,66.5,0,3.5,37.94
282.841875,71.925225,1014.109375,5.41805,236.882925,28.75,34,0,63.5,8.25,30.5,38,97.75,1.1661,1.25,39.78
282.9724,71.3265,1014.3073,5.3377,236.7574,38,44,0,83,11,39,49,129,5.8566,-1,41.62
283.0675,70.861875,1014.37635,5.2948,236.7609,68.25,56.75,0.25,126,23.25,47,69.75,166.75,11.0323,-1,39.6875
283.1626,70.39725,1014.4454,5.2519,236.7644,98.5,69.5,0.5,169,35.5,55,90.5,204.5,17.1258,-1,37.755
283.2577,69.932625,1014.51445,5.209,236.7679,128.75,82.25,0.75,212,47.75,63,111.25,242.25,23.979,-1,35.8225
283.3528,69.468,1014.5835,5.1661,236.7714,159,95,1,255,60,71,132,280,30.7039,-1,33.89
283.407675,69.01275,1014.582625,5.146125,236.556125,192.75,101.5,1.25,295.5,76.75,74.5,151.75,305.75,37.2169,0.25,35.5875
283.46255,68.5575,1014.58175,5.12615,236.34085,226.5,108,1.5,336,93.5,78,171.5,331.5,43.4417,1.5,37.285
283.517425,68.10225,1014.580875,5.106175,236.125575,260.25,114.5,1.75,376.5,110.25,81.5,191.25,357.25,49.1761,2.75,38.9825
283.5723,67.647,1014.58,5.0862,235.9103,294,121,2,417,127,85,211,383,54.3517,4,40.68
283.608125,67.337,1014.504825,5.038775,235.12615,292.75,125,2,419.75,127.75,89,216,395,58.9181,4.5,40.675
283.64395,67.027,1014.42965,4.99135,234.342,291.5,129,2,422.5,128.5,93,221,407,62.8413,5,40.67
283.679775,66.717,1014.354475,4.943925,233.55785,290.25,133,2,425.25,129.25,97,226,419,66.0744,5.5,40.665
283.7156,66.407,1014.2793,4.8965,232.7737,289,137,2,428,130,101,231,431,68.5892,6,40.66
283.749225,66.186275,1014.24345,4.854375,231.15465,273,137,2,412,122.75,102.5,225.25,428.5,70.3658,6,40.72
283.78285,65.96555,1014.2076,4.81225,229.5356,257,137,2,396,115.5,104,219.5,426,71.3903,6,40.78
283.816475,65.744825,1014.17175,4.770125,227.91655,241,137,2,380,108.25,105.5,213.75,423.5,71.6548,6,40.84
283.8501,65.5241,1014.1359,4.728,226.2975,225,137,2,364,101,107,208,421,71.1308,6,40.9
283.791975,65.774025,1014.0926,4.7013,224.233925,210.75,131.5,2,344,93.5,103.25,196.75,404.25,69.8222,6,40.9175
283.73385,66.02395,1014.0493,4.6746,222.17035,196.5,126,2,324,86,99.5,185.5,387.5,67.7652,6,40.935
283.675725,66.273875,1014.006,4.6479,220.106775,182.25,120.5,2,304,78.5,95.75,174.25,370.75,64.9755,6,40.9525
283.6176,66.5238,1013.9627,4.6212,218.0432,168,115,2,284,71,92,163,354,61.4751,6,40.97
283.4675,67.121825,1013.92015,4.646725,216.4243,140,104,1.75,245,58.25,84.75,143,324,57.299,6,40.48
283.3174,67.71985,1013.8776,4.67225,214.8054,112,93,1.5,206,45.5,77.5,123,294,52.4913,6,39.99
283.1673,68.317875,1013.83505,4.697775,213.1865,84,82,1.25,167,32.75,70.25,103,264,47.0877,6,39.5
283.0172,68.9159,1013.7925,4.7233,211.5676,56,71,1,128,20,63,83,234,41.1458,6,39.01
282.922825,69.26595,1013.807275,4.733875,210.8037,44.25,58.75,0.75,104,15.5,52.75,68.25,193.25,34.7629,6,38.6475
282.82845,69.616,1013.82205,4.74445,210.0398,32.5,46.5,0.5,80,11,42.5,53.5,152.5,28.1595,6,38.285
282.734075,69.96605,1013.836825,4.755025,209.2759,20.75,34.25,0.25,56,6.5,32.25,38.75,111.75,21.3394,6,37.9225
282.6397,70.3161,1013.8516,4.7656,208.512,9,22,0,32,2,22,24,71,14.5701,6,37.56
282.5986,70.46955,1013.846925,4.765925,208.08525,6.75,16.75,0,24.25,1.5,16.75,18.25,53.25,9.0279,6,35.965
282.5575,70.623,1013.84225,4.76625,207.6585,4.5,11.5,0,16.5,1,11.5,12.5,35.5,3.8786,6,34.37
282.5164,70.77645,1013.837575,4.766575,207.23175,2.25,6.25,0,8.75,0.5,6.25,6.75,17.75,0.2306,6,32.775
282.4753,70.9299,1013.8329,4.7669,206.805,0,1,0,1,0,1,1,0,0,6,31.18
282.418125,71.133725,1013.789125,4.76395,206.3333,0,0.75,0,0.75,0,0.75,0.75,0,0,6,33.43
282.36095,71.33755,1013.74535,4.761,205.8616,0,0.5,0,0.5,0,0.5,0.5,0,0,6,35.68
282.303775,71.541375,1013.701575,4.75805,205.3899,0,0.25,0,0.25,0,0.25,0.25,0,0,6,37.93
282.2466,71.7452,1013.6578,4.7551,204.9182,0,0,0,0,0,0,0,0,0,6,40.18
282.16205,71.93655,1013.581075,4.765075,204.34215,0,0,0,0,0,0,0,0,0,6,41.11
282.0775,72.1279,1013.50435,4.77505,203.7661,0,0,0,0,0,0,0,0,0,6,42.04
281.99295,72.31925,1013.427625,4.785025,203.19005,0,0,0,0,0,0,0,0,0,6,42.97
281.9084,72.5106,1013.3509,4.795,202.614,0,0,0,0,0,0,0,0,0,6,43.9
281.8469,72.5528,1013.214475,4.8217,201.748375,0,0,0,0,0,0,0,0,0,6,44.1625
281.7854,72.595,1013.07805,4.8484,200.88275,0,0,0,0,0,0,0,0,0,6,44.425
281.7239,72.6372,1012.941625,4.8751,200.017125,0,0,0,0,0,0,0,0,0,6,44.6875
281.6624,72.6794,1012.8052,4.9018,199.1515,0,0,0,0,0,0,0,0,0,6,44.95
281.623375,72.78705,1012.647775,4.940075,198.020175,0,0,0,0,0,0,0,0,0,5.25,42.2375
281.58435,72.8947,1012.49035,4.97835,196.88885,0,0,0,0,0,0,0,0,0,4.5,39.525
281.545325,73.00235,1012.332925,5.016625,195.757525,0,0,0,0,0,0,0,0,0,3.75,36.8125
281.5063,73.11,1012.1755,5.0549,194.6262,0,0,0,0,0,0,0,0,0,3,34.1
281.4549,73.392825,1012.029,5.113625,193.354,0,0,0,0,0,0,0,0,0,2.75,34.3525
281.4035,73.67565,1011.8825,5.17235,192.0818,0,0,0,0,0,0,0,0,0,2.5,34.605
281.3521,73.958475,1011.736,5.231075,190.8096,0,0,0,0,0,0,0,0,0,2.25,34.8575
281.3007,74.2413,1011.5895,5.2898,189.5374,0,0,0,0,0,0,0,0,0,2,35.11
281.2446,74.581275,1011.3885,5.3591,188.639425,0,0,0,0,0,0,0,0,0,2.25,33.9675
281.1885,74.92125,1011.1875,5.4284,187.74145,0,0,0,0,0,0,0,0,0,2.5,32.825
281.1324,75.261225,1010.9865,5.4977,186.843475,0,0,0,0,0,0,0,0,0,2.75,31.6825
281.0763,75.6012,1010.7855,5.567,185.9455,0,0,0,0,0,0,0,0,0,3,30.54
281.0731,75.725375,1010.578075,5.629525,185.524075,0,0,0,0,0,0,0,0,0,4.5,30.1125
281.0699,75.84955,1010.37065,5.69205,185.10265,0,0,0,0,0,0,0,0,0,6,29.685
281.0667,75.973725,1010.163225,5.754575,184.681225,0,0,0,0,0,0,0,0,0,7.5,29.2575
281.0635,76.0979,1009.9558,5.8171,184.2598,0,0,0,0,0,0,0,0,0,9,28.83
281.095,75.95725,1009.7799,5.891925,184.403275,0,0,0,0,0,0,0,0,0,9,28.1075
281.1265,75.8166,1009.604,5.96675,184.54675,0,0,0,0,0,0,0,0,0,9,27.385
281.158,75.67595,1009.4281,6.041575,184.690225,0,0,0,0,0,0,0,0,0,9,26.6625
281.1895,75.5353,1009.2522,6.1164,184.8337,0,0,0,0,0,0,0,0,0,9,25.94
281.2201,75.303175,1009.04005,6.202,185.463375,0,0,0,0,0,0,0,0,0,8.75,24.505
281.2507,75.07105,1008.8279,6.2876,186.09305,0,0,0,0,0,0,0,0,0,8.5,23.07
281.2813,74.838925,1008.61575,6.3732,186.722725,0,0,0,0,0,0,0,0,0,8.25,21.635
281.3119,74.6068,1008.4036,6.4588,187.3524,0,0,0,0,0,0,0,0,0,8,20.2
281.3214,74.3529,1008.2148,6.519425,188.425025,0,0,0,0,0,0,0,0,0,8,19.4675
281.3309,74.099,1008.026,6.58005,189.49765,0,0,0,0,0,0,0,0,0,8,18.735
281.3404,73.8451,1007.8372,6.640675,190.570275,0,0,0,0,0,0,0,0,0,8,18.0025
281.3499,73.5912,1007.6484,6.7013,191.6429,0,0,0,0,0,0,0,0,0,8,17.27
281.2667,73.486675,1007.46285,6.741375,192.559,0,0,0,0,0,0,0,0,0,7.75,16.7725
281.1835,73.38215,1007.2773,6.78145,193.4751,0,0,0,0,0,0,0,0,0,7.5,16.275
281.1003,73.277625,1007.09175,6.821525,194.3912,0,0,0,0,0,0,0,0,0,7.25,15.7775
281.0171,73.1731,1006.9062,6.8616,195.3073,0,0,0,0,0,0,0,0,0,7,15.28
280.877825,73.1544,1006.77335,6.89285,195.7238,0,0,0,0,0,0,0,0,0,7,14.09
280.73855,73.1357,1006.6405,6.9241,196.1403,0,0,0,0,0,0,0,0,0,7,12.9
280.599275,73.117,1006.50765,6.95535,196.5568,0,0,0,0,0,0,0,0,0,7,11.71
280.46,73.0983,1006.3748,6.9866,196.9733,0,0,0,0,0,0,0,0,0,7,10.52
280.271625,73.266,1006.34545,7.0138,197.052425,0,0,0,0,0,0,0,0,0,7,10.515
280.08325,73.4337,1006.3161,7.041,197.13155,0,0,0,0,0,0,0,0,0,7,10.51
279.894875,73.6014,1006.28675,7.0682,197.210675,0,0,0,0,0,0,0,0,0,7,10.505
279.7065,73.7691,1006.2574,7.0954,197.2898,0,0,0,0,0,0,0,0,0,7,10.5
279.5375,73.8603,1006.213,7.119925,197.56595,0,0,0,0,0,0,0,0,0,7,11.5075
279.3685,73.9515,1006.1686,7.14445,197.8421,0,0,0,0,0,0,0,0,0,7,12.515
279.1995,74.0427,1006.1242,7.168975,198.11825,0,0,0,0,0,0,0,0,0,7,13.5225
279.0305,74.1339,1006.0798,7.1935,198.3944,0,0,0,0,0,0,0,0,0,7,14.53
279.0484,73.7295,1006.1581,7.2027,199.08705,0.25,1,0,1.25,0,1.25,1.25,1,0,7,17.215
279.0663,73.3251,1006.2364,7.2119,199.7797,0.5,2,0,2.5,0,2.5,2.5,2,0,7,19.9
279.0842,72.9207,1006.3147,7.2211,200.47235,0.75,3,0,3.75,0,3.75,3.75,3,0,7,22.585
279.1021,72.5163,1006.393,7.2303,201.165,1,4,0,5,0,5,5,4,0,7,25.27
279.2897,72.1371,1006.47725,7.23195,202.035825,9.25,13.75,0,23,2.25,13.25,15.75,35.25,0,7,26.52
279.4773,71.7579,1006.5615,7.2336,202.90665,17.5,23.5,0,41,4.5,21.5,26.5,66.5,0,7,27.77
279.6649,71.3787,1006.64575,7.23525,203.777475,25.75,33.25,0,59,6.75,29.75,37.25,97.75,1.0025,7,29.02
279.8525,70.9995,1006.73,7.2369,204.6483,34,43,0,77,9,38,48,129,5.3874,7,30.27
280.1798,70.315375,1006.811325,7.282325,205.836325,62.25,55.75,0.25,118.5,20.75,46.75,68.25,166.75,10.2771,7,30.2
280.5071,69.63125,1006.89265,7.32775,207.02435,90.5,68.5,0.5,160,32.5,55.5,88.5,204.5,15.9297,7,30.13
280.8344,68.947125,1006.973975,7.373175,208.212375,118.75,81.25,0.75,201.5,44.25,64.25,108.75,242.25,22.2887,7,30.06
281.1617,68.263,1007.0553,7.4186,209.4004,147,94,1,243,56,73,129,280,28.4453,7,29.99
281.547125,67.5191,1007.0314,7.5087,210.8239,133.25,97,1,232,51.75,78.5,130.25,305.75,34.3315,7,30.1225
281.93255,66.7752,1007.0075,7.5988,212.2474,119.5,100,1,221,47.5,84,131.5,331.5,40.0239,7,30.255
282.317975,66.0313,1006.9836,7.6889,213.6709,105.75,103,1,210,43.25,89.5,132.75,357.25,45.1816,7,30.3875
282.7034,65.2874,1006.9597,7.779,215.0944,92,106,1,199,39,95,134,383,49.7973,7,30.52
283.02755,65.02185,1006.901525,7.86085,216.111925,75.25,102,1,178.25,32,94,126,395,53.8336,7,29.37
283.3517,64.7563,1006.84335,7.9427,217.12945,58.5,98,1,157.5,25,93,118,407,57.2907,7,28.22
283.67585,64.49075,1006.785175,8.02455,218.146975,41.75,94,1,136.75,18,92,110,419,60.0924,7,27.07
284,64.2252,1006.727,8.1064,219.1645,25,90,1,116,11,91,102,431,62.2075,7,25.92
284.131925,64.5769,1006.7215,8.1573,219.580025,66.5,101,1.25,168.75,29.5,95.5,125.25,428.75,63.618,7.25,25.5275
284.26385,64.9286,1006.716,8.2082,219.99555,108,112,1.5,221.5,48,100,148.5,426.5,64.3123,7.5,25.135
284.395775,65.2803,1006.7105,8.2591,220.411075,149.5,123,1.75,274.25,66.5,104.5,171.75,424.25,64.2849,7.75,24.7425
284.5277,65.632,1006.705,8.31,220.8266,191,134,2,327,85,109,195,422,63.7346,8,24.35
284.570775,66.051325,1006.72065,8.347475,221.062625,185,125,1.75,311.75,81.5,101.5,183.75,405.25,62.6659,8,23.3775
284.61385,66.47065,1006.7363,8.38495,221.29865,179,116,1.5,296.5,78,94,172.5,388.5,60.889,8,22.405
284.656925,66.889975,1006.75195,8.422425,221.534675,173,107,1.25,281.25,74.5,86.5,161.25,371.75,62.015,8,21.4325
284.7,67.3093,1006.7676,8.4599,221.7707,167,98,1,266,71,79,150,355,58.7266,8,20.46
284.637875,67.8216,1006.866475,8.499775,222.257475,127.5,83.75,0.75,212.25,54,69.75,123.75,325,54.7919,7.5,20.145
284.57575,68.3339,1006.96535,8.53965,222.74425,88,69.5,0.5,158.5,37,60.5,97.5,295,50.267,7,19.83
284.513625,68.8462,1007.064225,8.579525,223.231025,48.5,55.25,0.25,104.75,20,51.25,71.25,265,45.1654,6.5,19.515
284.4515,69.3585,1007.1631,8.6194,223.7178,9,41,0,51,3,42,45,235,39.5414,6,19.2
284.3943,69.756725,1007.35905,8.586325,224.753025,7.75,34,0,42.5,2.5,34.75,37.25,194,33.4858,6.25,19.17
284.3371,70.15495,1007.555,8.55325,225.78825,6.5,27,0,34,2,27.5,29.5,153,27.2134,6.5,19.14
284.2799,70.553175,1007.75095,8.520175,226.823475,5.25,20,0,25.5,1.5,20.25,21.75,112,20.7227,6.75,19.11
284.2227,70.9514,1007.9469,8.4871,227.8587,4,13,0,17,1,13,14,71,14.2116,7,19.08
284.1676,71.224875,1008.169475,8.3498,228.868725,3,9.75,0,12.75,0.75,9.75,10.5,53.25,8.8237,7,19.485
284.1125,71.49835,1008.39205,8.2125,229.87875,2,6.5,0,8.5,0.5,6.5,7,35.5,3.885,7,19.89
284.0574,71.771825,1008.614625,8.0752,230.888775,1,3.25,0,4.25,0.25,3.25,3.5,17.75,0.2731,7,20.295
284.0023,72.0453,1008.8372,7.9379,231.8988,0,0,0,0,0,0,0,0,0,7,20.7
283.9064,72.29585,1009.04025,7.780975,232.34395,0,0,0,0,0,0,0,0,0,7,21.9225
283.8105,72.5464,1009.2433,7.62405,232.7891,0,0,0,0,0,0,0,0,0,7,23.145
283.7146,72.79695,1009.44635,7.467125,233.23425,0,0,0,0,0,0,0,0,0,7,24.3675
283.6187,73.0475,1009.6494,7.3102,233.6794,0,0,0,0,0,0,0,0,0,7,25.59
283.51575,73.253375,1009.847325,7.214225,233.847975,0,0,0,0,0,0,0,0,0,7,25.785
283.4128,73.45925,1010.04525,7.11825,234.01655,0,0,0,0,0,0,0,0,0,7,25.98
283.30985,73.665125,1010.243175,7.022275,234.185125,0,0,0,0,0,0,0,0,0,7,26.175
283.2069,73.871,1010.4411,6.9263,234.3537,0,0,0,0,0,0,0,0,0,7,26.37
283.0849,74.095925,1010.64485,6.874575,234.691575,0,0,0,0,0,0,0,0,0,7.25,26.125
282.9629,74.32085,1010.8486,6.82285,235.02945,0,0,0,0,0,0,0,0,0,7.5,25.88
282.8409,74.545775,1011.05235,6.771125,235.367325,0,0,0,0,0,0,0,0,0,7.75,25.635
282.7189,74.7707,1011.2561,6.7194,235.7052,0,0,0,0,0,0,0,0,0,8,25.39
282.601625,74.811525,1011.41345,6.646325,236.10925,0,0,0,0,0,0,0,0,0,7.75,24.5325
282.48435,74.85235,1011.5708,6.57325,236.5133,0,0,0,0,0,0,0,0,0,7.5,23.675
282.367075,74.893175,1011.72815,6.500175,236.91735,0,0,0,0,0,0,0,0,0,7.25,22.8175
282.2498,74.934,1011.8855,6.4271,237.3214,0,0,0,0,0,0,0,0,0,7,21.96
282.17025,74.835125,1012.0323,6.32365,237.565675,0,0,0,0,0,0,0,0,0,7.25,21.595
282.0907,74.73625,1012.1791,6.2202,237.80995,0,0,0,0,0,0,0,0,0,7.5,21.23
282.01115,74.637375,1012.3259,6.11675,238.054225,0,0,0,0,0,0,0,0,0,7.75,20.865
281.9316,74.5385,1012.4727,6.0133,238.2985,0,0,0,0,0,0,0,0,0,8,20.5
281.9124,74.317475,1012.599575,5.881125,238.85745,0,0,0,0,0,0,0,0,0,7.75,22.9225
281.8932,74.09645,1012.72645,5.74895,239.4164,0,0,0,0,0,0,0,0,0,7.5,25.345
281.874,73.875425,1012.853325,5.616775,239.97535,0,0,0,0,0,0,0,0,0,7.25,27.7675
281.8548,73.6544,1012.9802,5.4846,240.5343,0,0,0,0,0,0,0,0,0,7,30.19
281.8321,73.519325,1013.038575,5.3401,240.356475,0,0,0,0,0,0,0,0,0,7,30.3925
281.8094,73.38425,1013.09695,5.1956,240.17865,0,0,0,0,0,0,0,0,0,7,30.595
281.7867,73.249175,1013.155325,5.0511,240.000825,0,0,0,0,0,0,0,0,0,7,30.7975
281.764,73.1141,1013.2137,4.9066,239.823,0,0,0,0,0,0,0,0,0,7,31
281.74525,73.0205,1013.268025,4.79135,238.2538,0,0,0,0,0,0,0,0,0,7.25,28.2375
281.7265,72.9269,1013.32235,4.6761,236.6846,0,0,0,0,0,0,0,0,0,7.5,25.475
281.70775,72.8333,1013.376675,4.56085,235.1154,0,0,0,0,0,0,0,0,0,7.75,22.7125
281.689,72.7397,1013.431,4.4456,233.5462,0,0,0,0,0,0,0,0,0,8,19.95
281.7175,72.596875,1013.4057,4.391475,231.4365,0,0,0,0,0,0,0,0,0,7.75,19.8775
281.746,72.45405,1013.3804,4.33735,229.3268,0,0,0,0,0,0,0,0,0,7.5,19.805
281.7745,72.311225,1013.3551,4.283225,227.2171,0,0,0,0,0,0,0,0,0,7.25,19.7325
281.803,72.1684,1013.3298,4.2291,225.1074,0,0,0,0,0,0,0,0,0,7,19.66
281.82805,72.2732,1013.33105,4.2616,223.09015,0,0,0,0,0,0,0,0,0,7,17.8975
281.8531,72.378,1013.3323,4.2941,221.0729,0,0,0,0,0,0,0,0,0,7,16.135
281.87815,72.4828,1013.33355,4.3266,219.05565,0,0,0,0,0,0,0,0,0,7,14.3725
281.9032,72.5876,1013.3348,4.3591,217.0384,0,0,0,0,0,0,0,0,0,7,12.61
281.8829,72.761425,1013.3288,4.439575,215.3021,0,0,0,0,0,0,0,0,0,7.25,10.65
281.8626,72.93525,1013.3228,4.52005,213.5658,0,0,0,0,0,0,0,0,0,7.5,8.69
281.8423,73.109075,1013.3168,4.600525,211.8295,0,0,0,0,0,0,0,0,0,7.75,6.73
281.822,73.2829,1013.3108,4.681,210.0932,0,0,0,0,0,0,0,0,0,8,4.77
281.776075,73.3519,1013.28845,4.80215,208.9543,0,0,0,0,0,0,0,0,0,8,5.1425
281.73015,73.4209,1013.2661,4.9233,207.8154,0,0,0,0,0,0,0,0,0,8,5.515
281.684225,73.4899,1013.24375,5.04445,206.6765,0,0,0,0,0,0,0,0,0,8,5.8875
281.6383,73.5589,1013.2214,5.1656,205.5376,0,0,0,0,0,0,0,0,0,8,6.26
281.5894,73.55115,1013.253,5.308025,204.96935,0,0,0,0,0,0,0,0,0,8,7.755
281.5405,73.5434,1013.2846,5.45045,204.4011,0,0,0,0,0,0,0,0,0,8,9.25
281.4916,73.53565,1013.3162,5.592875,203.83285,0,0,0,0,0,0,0,0,0,8,10.745
281.4427,73.5279,1013.3478,5.7353,203.2646,0,0,0,0,0,0,0,0,0,8,12.24
281.3795,73.479875,1013.359825,5.8808,203.417625,0,0,0,0,0,0,0,0,0,8,11.3075
281.3163,73.43185,1013.37185,6.0263,203.57065,0,0,0,0,0,0,0,0,0,8,10.375
281.2531,73.383825,1013.383875,6.1718,203.723675,0,0,0,0,0,0,0,0,0,8,9.4425
281.1899,73.3358,1013.3959,6.3173,203.8767,0,0,0,0,0,0,0,0,0,8,8.51
281.163875,73.17825,1013.401425,6.441925,204.2881,0,0.25,0,0.25,0,0.25,0.25,1,0,7.75,9.815
281.13785,73.0207,1013.40695,6.56655,204.6995,0,0.5,0,0.5,0,0.5,0.5,2,0,7.5,11.12
281.111825,72.86315,1013.412475,6.691175,205.1109,0,0.75,0,0.75,0,0.75,0.75,3,0,7.25,12.425
281.0858,72.7056,1013.418,6.8158,205.5223,0,1,0,1,0,1,1,4,0,7,13.73
281.201775,72.354725,1013.555225,6.86515,205.87695,1.25,5.5,0,6.75,0.25,5.5,6,35.5,0,7,13.83
281.31775,72.00385,1013.69245,6.9145,206.2316,2.5,10,0,12.5,0.5,10,11,67,0,7,13.93
281.433725,71.652975,1013.829675,6.96385,206.58625,3.75,14.5,0,18.25,0.75,14.5,16,98.5,0.9672,7,14.03
281.5497,71.3021,1013.9669,7.0132,206.9409,5,19,0,24,1,19,21,130,5.4515,7,14.13
281.694275,71.090125,1014.03085,7.03435,207.32825,6,25.25,0,31.25,1.5,25.5,27.75,167.75,10.5571,7,15.245
281.83885,70.87815,1014.0948,7.0555,207.7156,7,31.5,0,38.5,2,32,34.5,205.5,16.4784,7,16.36
281.983425,70.666175,1014.15875,7.07665,208.10295,8,37.75,0,45.75,2.5,38.5,41.25,243.25,23.1847,7,17.475
282.128,70.4542,1014.2227,7.0978,208.4903,9,44,0,53,3,45,48,281,29.7627,7,18.59
282.273925,70.2516,1014.1476,7.12705,209.1381,26.5,58.75,0.25,85.75,11,57.5,68.5,306.75,36.1065,7,18.45
282.41985,70.049,1014.0725,7.1563,209.7859,44,73.5,0.5,118.5,19,70,89,332.5,42.1625,7,18.31
282.565775,69.8464,1013.9974,7.18555,210.4337,61.5,88.25,0.75,151.25,27,82.5,109.5,358.25,47.7509,7,18.17
282.7117,69.6438,1013.9223,7.2148,211.0815,79,103,1,184,35,95,130,384,52.8045,7,18.03
282.873625,69.4858,1013.891325,7.21385,211.8065,88.25,109.25,1.25,199.25,39.25,99.75,139,396,57.2731,7,18.0325
283.03555,69.3278,1013.86035,7.2129,212.5315,97.5,115.5,1.5,214.5,43.5,104.5,148,408,61.1224,7,18.035
283.197475,69.1698,1013.829375,7.21195,213.2565,106.75,121.75,1.75,229.75,47.75,109.25,157,420,64.3069,7,18.0375
283.3594,69.0118,1013.7984,7.211,213.9815,116,128,2,245,52,114,166,432,66.799,7,18.04
283.516275,68.840425,1013.81915,7.20235,214.6974,114.75,127.25,2,243.25,51.5,113.75,165,429.5,68.5791,7,17.96
283.67315,68.66905,1013.8399,7.1937,215.4133,113.5,126.5,2,241.5,51,113.5,164,427,69.6337,7,17.88
283.830025,68.497675,1013.86065,7.18505,216.1292,112.25,125.75,2,239.75,50.5,113.25,163,424.5,69.9554,7,17.8
283.9869,68.3263,1013.8814,7.1764,216.8451,111,125,2,238,50,113,162,422,69.4945,7,17.72
284.060125,68.3368,1013.914125,7.1647,217.341075,99.5,118.75,1.75,220.25,44.25,108,151.75,405.25,68.2547,7,17.31
284.13335,68.3473,1013.94685,7.153,217.83705,88,112.5,1.5,202.5,38.5,103,141.5,388.5,66.2925,7,16.9
284.206575,68.3578,1013.979575,7.1413,218.333025,76.5,106.25,1.25,184.75,32.75,98,131.25,371.75,63.623,7,16.49
284.2798,68.3683,1014.0123,7.1296,218.829,65,100,1,167,27,93,121,355,60.2674,7,16.08
284.149575,68.73585,1014.0448,7.115075,218.54615,52.75,87.5,1,142,21.5,82.25,104.75,325,56.2575,7,15.955
284.01935,69.1034,1014.0773,7.10055,218.2633,40.5,75,1,117,16,71.5,88.5,295,51.6379,7,15.83
283.889125,69.47095,1014.1098,7.086025,217.98045,28.25,62.5,1,92,10.5,60.75,72.25,265,46.4439,7,15.705
283.7589,69.8385,1014.1423,7.0715,217.6976,16,50,1,67,5,50,56,235,40.7303,7,15.58
283.57265,70.23595,1014.230975,7.077,217.18525,13.25,41.5,0.75,55.5,4,41.5,46.25,194.25,34.5789,7,15.6875
283.3864,70.6334,1014.31965,7.0825,216.6729,10.5,33,0.5,44,3,33,36.5,153.5,28.1781,7,15.795
283.20015,71.03085,1014.408325,7.088,216.16055,7.75,24.5,0.25,32.5,2,24.5,26.75,112.75,21.5628,7,15.9025
283.0139,71.4283,1014.497,7.0935,215.6482,5,16,0,21,1,16,17,72,14.8951,7,16.01
282.876125,71.7145,1014.580225,7.090375,215.3288,3.75,12.25,0,16,0.75,12.25,13,54,9.2711,7,16.8325
282.73835,72.0007,1014.66345,7.08725,215.0094,2.5,8.5,0,11,0.5,8.5,9,36,4.1628,7,17.655
282.600575,72.2869,1014.746675,7.084125,214.69,1.25,4.75,0,6,0.25,4.75,5,18,0.347,7,18.4775
